taxon_oid,Domain,Sequencing Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID ,Phylum,Class,Order,Family,Genus,Species,Genome Completeness %,Genome Size   * assembled,Gene Count   * assembled,Scaffold Count   * assembled,Genome Bin Count   * assembled,CRISPR Count   * assembled,GC Count   * assembled,GC   * assembled,Coding Base Count   * assembled,Coding Base Count %   * assembled,Coding Base Count NP ,Coding Base Count NP % ,CDS Count   * assembled,CDS %   * assembled,RNA Count   * assembled,RNA %  * assembled,rRNA Count   * assembled,5S rRNA Count   * assembled,16S rRNA Count   * assembled,18S rRNA Count   * assembled,23S rRNA Count   * assembled,28S rRNA Count   * assembled,tRNA Count   * assembled,Other RNA Count   * assembled,Pseudo Genes Count ,Pseudo Genes % ,Unchar Count ,Unchar % ,Dubious Count,Dubious %,w/ Func Pred Count   * assembled,w/ Func Pred %   * assembled,w/o function prediction  * assembled,w/o function prediction %  * assembled,Orthologs Count,Orthologs %,Paralogs Count,Paralogs %,Obsolete Count ,Obsolete % ,Revised Count ,Revised % ,Fused Count ,Fused % ,Fusion Component Count ,Fusion component % ,COG Count   * assembled,COG %   * assembled,KOG Count ,KOG % ,Pfam Count   * assembled,Pfam %   * assembled,TIGRfam Count   * assembled,TIGRfam %   * assembled,Enzyme Count   * assembled,Enzyme %   * assembled,KEGG Count   * assembled,KEGG %   * assembled,Not KEGG Count   * assembled,Not KEGG %   * assembled,KO Count   * assembled,KO %   * assembled,Not KO Count   * assembled,Not KO %   * assembled,MetaCyc Count   * assembled,MetaCyc %   * assembled,Not MetaCyc Count   * assembled,Not MetaCyc %   * assembled,IMG Term Count ,IMG Term % ,IMG Pathwawy Count ,IMG Pathway % ,IMG Parts List Count ,IMG Parts List % ,MyIMG Annotation Count,MyIMG Annotation %,Signal Peptide Count ,Signal Peptide % ,Transmembrane Count ,Transmembrane % ,Horizontally Transferred Count,Horizontally Transferred %,Genome Property Count ,Genome Property % ,Ortholog Group Count,Paralog Group Count,COG Cluster Count   * assembled,KOG Cluster Count ,Pfam Cluster Count   * assembled,TIGRfam Cluster Count   * assembled,IMG Cluster Count,IMG Cluster %,Chromosomal Cassette Gene Count,Chromosomal Cassette Gene %,Chromosomal Cassette Count,Biosynthetic Cluster Gene Count  * assembled,Biosynthetic Cluster Gene %  * assembled,Biosynthetic Cluster Count  * assembled,InterPro Count ,InterPro % 
2830729814,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Omnitrophica bacterium White_creek_27,Argonne National Laboratory,2830729814,Candidatus Omnitrophica,unclassified,unclassified,unclassified,unclassified,unclassified,,1503236,1697,356,0,0,667107,0.44,1408103,93.67,1408103,93.67,1665,98.11,22,1.3,3,1,1,0,1,0,17,2,0,0,10,0.59,0,0,1131,66.65,534,31.47,0,0,0,0,0,0,0,0,0,0,0,0,1147,67.59,0,0,1114,65.65,407,23.98,280,16.5,290,17.09,1375,81.03,488,28.76,1177,69.36,244,14.38,1421,83.74,0,0,0,0,0,0,0,0,87,5.13,428,25.22,1204,70.95,0,0,0,0,819,0,945,368,0,0,1648,97.11,336,0,0,0,0,0
2829009056,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Melioribacteraceae bacterium DeMMO2_56,Argonne National Laboratory,2829009056,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,unclassified,unclassified,,2938215,3087,572,0,0,1017373,0.35,2667529,90.79,2667529,90.79,3061,99.16,25,0.81,1,0,1,0,0,0,24,0,0,0,1,0.03,0,0,2036,65.95,1025,33.2,0,0,0,0,0,0,0,0,0,0,0,0,2053,66.5,0,0,2102,68.09,772,25.01,506,16.39,514,16.65,2547,82.51,950,30.77,2111,68.38,432,13.99,2629,85.16,0,0,0,0,0,0,0,0,239,7.74,775,25.11,1030,33.37,0,0,0,0,1145,0,1316,500,0,0,2984,96.66,620,0,0,0,0,0
2829224035,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Aquabacterium sp. DeMMO4_24,Argonne National Laboratory,2829224035,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified,Aquabacterium,unclassified,,2281532,2306,304,0,0,1475921,0.65,2106037,92.31,2106037,92.31,2266,98.27,33,1.43,0,0,0,0,0,0,30,0,0,0,7,0.3,0,0,1834,79.53,432,18.73,0,0,0,0,0,0,0,0,0,0,0,0,1887,81.83,0,0,1908,82.74,774,33.56,517,22.42,573,24.85,1693,73.42,1084,47.01,1182,51.26,425,18.43,1841,79.84,0,0,0,0,0,0,0,0,212,9.19,539,23.37,79,3.43,0,0,0,0,1177,0,1401,598,0,0,2274,98.61,349,0,0,0,0,0
2830576440,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Gammaproteobacteria bacterium Service_water_25,Argonne National Laboratory,2830576440,Proteobacteria,Gammaproteobacteria,unclassified,unclassified,unclassified,unclassified,,1821982,1652,42,0,0,768069,0.42,1646113,90.35,1646113,90.35,1606,97.22,45,2.72,2,1,1,0,0,0,33,10,0,0,1,0.06,0,0,1236,74.82,370,22.4,0,0,0,0,0,0,0,0,0,0,0,0,1268,76.76,0,0,1292,78.21,681,41.22,516,31.23,575,34.81,1031,62.41,949,57.45,657,39.77,431,26.09,1175,71.13,0,0,0,0,0,0,0,0,115,6.96,368,22.28,156,9.44,0,0,0,0,1035,0,1242,642,0,0,1628,98.55,152,0,0,0,0,0
2829480038,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Desulfarculaceae bacterium DeMMO6_79,Argonne National Laboratory,2829480038,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,unclassified,unclassified,,1768971,1956,411,0,0,1175769,0.66,1556648,88,1556648,88,1924,98.36,29,1.48,0,0,0,0,0,0,27,0,0,0,3,0.15,0,0,1489,76.12,435,22.24,0,0,0,0,0,0,0,0,0,0,0,0,1512,77.3,0,0,1453,74.28,492,25.15,352,18,517,26.43,1407,71.93,751,38.39,1173,59.97,321,16.41,1603,81.95,0,0,0,0,0,0,0,0,85,4.35,427,21.83,461,23.57,0,0,0,0,863,0,948,374,0,0,1833,93.71,448,0,0,0,0,0
2828823555,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Pacebacteria bacterium DeMMO1_18,Argonne National Laboratory,2828823555,Candidatus Pacebacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,502771,654,149,0,0,199900,0.4,461352,91.76,461352,91.76,615,94.04,39,5.96,5,2,1,0,2,0,33,1,0,0,0,0,0,0,418,63.91,197,30.12,0,0,0,0,0,0,0,0,0,0,0,0,432,66.06,0,0,389,59.48,155,23.7,92,14.07,103,15.75,512,78.29,180,27.52,435,66.51,80,12.23,535,81.8,0,0,0,0,0,0,0,0,8,1.22,171,26.15,455,69.57,0,0,0,0,338,0,405,135,0,0,640,97.86,146,0,0,0,0,0
2829214029,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Sphingopyxis sp. DeMMO4_17,Argonne National Laboratory,2829214029,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,unclassified,,2264699,2556,369,0,0,1444578,0.64,2045303,90.31,2045303,90.31,2499,97.77,51,2,0,0,0,0,0,0,38,0,0,0,6,0.23,0,0,1819,71.17,680,26.6,0,0,0,0,0,0,0,0,0,0,0,0,1877,73.44,0,0,1925,75.31,600,23.47,546,21.36,565,22.1,1934,75.67,958,37.48,1541,60.29,469,18.35,2030,79.42,0,0,0,0,0,0,0,0,279,10.92,514,20.11,57,2.23,0,0,0,0,1207,0,1427,532,0,0,2503,97.93,429,0,0,0,0,0
2829323843,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Nitrospiraceae bacterium DeMMO5_34,Argonne National Laboratory,2829323843,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,unclassified,unclassified,,1562044,1997,460,0,0,645504,0.41,1387921,88.85,1387921,88.85,1979,99.1,18,0.9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1410,70.61,569,28.49,0,0,0,0,0,0,0,0,0,0,0,0,1433,71.76,0,0,1410,70.61,503,25.19,311,15.57,368,18.43,1611,80.67,602,30.15,1377,68.95,267,13.37,1712,85.73,0,0,0,0,0,0,0,0,48,2.4,365,18.28,980,49.07,0,0,0,0,934,0,1054,394,0,0,1922,96.24,479,0,0,0,0,0
2829135571,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Uhrbacteria bacterium DeMMO3_42,Argonne National Laboratory,2829135571,Candidatus Uhrbacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,786342,874,39,0,0,387095,0.49,715018,90.93,715018,90.93,834,95.42,40,4.58,2,1,0,0,1,0,37,1,0,0,0,0,0,0,549,62.81,285,32.61,0,0,0,0,0,0,0,0,0,0,0,0,555,63.5,0,0,532,60.87,244,27.92,164,18.76,198,22.65,636,72.77,325,37.19,509,58.24,141,16.13,693,79.29,0,0,0,0,0,0,0,0,28,3.2,232,26.54,568,64.99,0,0,0,0,478,0,592,236,0,0,868,99.31,63,0,0,0,0,0
2830686104,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Rickettsiales bacterium Service_water_76,Argonne National Laboratory,2830686104,Proteobacteria,Alphaproteobacteria,Rickettsiales,unclassified,unclassified,unclassified,,1257541,1377,268,0,0,377781,0.3,1136113,90.34,1136113,90.34,1355,98.4,22,1.6,1,0,1,0,0,0,19,2,0,0,0,0,0,0,908,65.94,447,32.46,0,0,0,0,0,0,0,0,0,0,0,0,925,67.18,0,0,932,67.68,345,25.05,240,17.43,251,18.23,1104,80.17,463,33.62,892,64.78,197,14.31,1158,84.1,0,0,0,0,0,0,0,0,47,3.41,347,25.2,528,38.34,0,0,0,0,630,0,752,281,0,0,1317,95.64,292,0,0,0,0,0
2829513402,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Anaerolineales bacterium DeMMO6_61,Argonne National Laboratory,2829513402,Chloroflexi,Anaerolineae,Anaerolineales,unclassified,unclassified,unclassified,,1953435,1832,98,0,0,1092583,0.56,1824142,93.38,1824142,93.38,1808,98.69,19,1.04,2,1,0,0,1,0,16,1,0,0,5,0.27,0,0,1382,75.44,426,23.25,0,0,0,0,0,0,0,0,0,0,0,0,1413,77.13,0,0,1427,77.89,437,23.85,397,21.67,391,21.34,1417,77.35,709,38.7,1099,59.99,343,18.72,1465,79.97,0,0,0,0,0,0,0,0,95,5.19,568,31,764,41.7,0,0,0,0,894,0,1097,369,0,0,1818,99.24,140,0,0,0,0,0
2829328702,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Thermoanaerobacteraceae bacterium DeMMO5_38,Argonne National Laboratory,2829328702,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae,unclassified,unclassified,,1190926,1511,380,0,0,647457,0.54,1016946,85.39,1016946,85.39,1488,98.48,19,1.26,0,0,0,0,0,0,14,0,0,0,4,0.26,0,0,1006,66.58,482,31.9,0,0,0,0,0,0,0,0,0,0,0,0,1003,66.38,0,0,1032,68.3,396,26.21,215,14.23,234,15.49,1254,82.99,435,28.79,1053,69.69,186,12.31,1302,86.17,0,0,0,0,0,0,0,0,43,2.85,303,20.05,456,30.18,0,0,0,0,762,0,903,351,0,0,1391,92.06,391,0,0,0,0,0
2829022801,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Pacebacteria bacterium DeMMO2_62,Argonne National Laboratory,2829022801,Candidatus Pacebacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,353393,432,65,0,0,116624,0.33,321171,90.88,321171,90.88,416,96.3,15,3.47,0,0,0,0,0,0,12,0,0,0,1,0.23,0,0,285,65.97,131,30.32,0,0,0,0,0,0,0,0,0,0,0,0,298,68.98,0,0,279,64.58,110,25.46,78,18.06,91,21.06,325,75.23,142,32.87,274,63.43,68,15.74,348,80.56,0,0,0,0,0,0,0,0,1,0.23,89,20.6,337,78.01,0,0,0,0,258,0,319,107,0,0,427,98.84,72,0,0,0,0,0
2829370336,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Melioribacteraceae bacterium DeMMO6_10,Argonne National Laboratory,2829370336,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,unclassified,unclassified,,3674390,3246,21,0,0,1277912,0.35,3432389,93.41,3432389,93.41,3194,98.4,49,1.51,3,1,1,0,1,0,43,3,0,0,3,0.09,0,0,2383,73.41,811,24.98,0,0,0,0,0,0,0,0,0,0,0,0,2413,74.34,0,0,2547,78.47,1066,32.84,816,25.14,835,25.72,2359,72.67,1403,43.22,1791,55.18,716,22.06,2478,76.34,0,0,0,0,0,0,0,0,282,8.69,843,25.97,828,25.51,0,0,0,0,1494,0,1814,805,0,0,3234,99.63,132,0,0,0,0,0
2829157808,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Microgenomates bacterium DeMMO3_57,Argonne National Laboratory,2829157808,Candidatus Microgenomates,unclassified,unclassified,unclassified,unclassified,unclassified,,856638,1087,107,0,0,396584,0.46,803236,93.77,803236,93.77,1060,97.52,27,2.48,0,0,0,0,0,0,25,0,0,0,0,0,0,0,694,63.85,366,33.67,0,0,0,0,0,0,0,0,0,0,0,0,713,65.59,0,0,704,64.77,254,23.37,150,13.8,178,16.38,882,81.14,316,29.07,744,68.45,137,12.6,923,84.91,0,0,0,0,0,0,0,0,13,1.2,300,27.6,771,70.93,0,0,0,0,509,0,586,231,0,0,1081,99.45,123,0,0,0,0,0
2830715487,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Pacebacteria bacterium White_creek_15,Argonne National Laboratory,2830715487,Candidatus Pacebacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,1014421,1215,123,0,0,524819,0.52,889593,87.69,889593,87.69,1180,97.12,35,2.88,0,0,0,0,0,0,34,0,0,0,0,0,0,0,695,57.2,485,39.92,0,0,0,0,0,0,0,0,0,0,0,0,701,57.7,0,0,685,56.38,254,20.91,158,13,182,14.98,998,82.14,312,25.68,868,71.44,133,10.95,1047,86.17,0,0,0,0,0,0,0,0,47,3.87,402,33.09,751,61.81,0,0,0,0,529,0,618,221,0,0,1192,98.11,164,0,0,0,0,0
2830506794,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Parcubacteria bacterium DeMMO6_47,Argonne National Laboratory,2830506794,Candidatus Parcubacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,977776,1077,68,0,0,449354,0.46,870679,89.05,870679,89.05,1026,95.26,50,4.64,3,1,1,0,1,0,44,3,0,0,1,0.09,0,0,659,61.19,367,34.08,0,0,0,0,0,0,0,0,0,0,0,0,670,62.21,0,0,642,59.61,287,26.65,163,15.13,202,18.76,824,76.51,352,32.68,674,62.58,143,13.28,883,81.99,0,0,0,0,0,0,0,0,33,3.06,359,33.33,707,65.65,0,0,0,0,525,0,632,270,0,0,1060,98.42,130,0,0,0,0,0
2829494215,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Anaerolineales bacterium DeMMO6_70,Argonne National Laboratory,2829494215,Chloroflexi,Anaerolineae,Anaerolineales,unclassified,unclassified,unclassified,,3297201,3561,527,0,0,1831330,0.56,2980579,90.4,2980579,90.4,3515,98.71,35,0.98,1,1,0,0,0,0,30,4,0,0,11,0.31,0,0,2359,66.25,1156,32.46,0,0,0,0,0,0,0,0,0,0,0,0,2402,67.45,0,0,2462,69.14,698,19.6,608,17.07,568,15.95,2947,82.76,1053,29.57,2462,69.14,537,15.08,2978,83.63,0,0,0,0,0,0,0,0,183,5.14,1001,28.11,1491,41.87,0,0,0,0,1273,0,1473,524,0,0,3481,97.75,600,0,0,0,0,0
2829239764,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Pacebacteria bacterium DeMMO4_35,Argonne National Laboratory,2829239764,Candidatus Pacebacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,849854,1067,216,0,0,287733,0.34,771545,90.79,771545,90.79,1044,97.84,23,2.16,1,0,1,0,0,0,20,2,0,0,0,0,0,0,678,63.54,366,34.3,0,0,0,0,0,0,0,0,0,0,0,0,688,64.48,0,0,666,62.42,235,22.02,145,13.59,151,14.15,893,83.69,247,23.15,797,74.7,131,12.28,913,85.57,0,0,0,0,0,0,0,0,5,0.47,227,21.27,785,73.57,0,0,0,0,428,0,511,192,0,0,1035,97,226,0,0,0,0,0
2829503737,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Anaerolineaceae bacterium DeMMO6_66,Argonne National Laboratory,2829503737,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,unclassified,unclassified,,1565351,1626,257,0,0,628899,0.4,1423895,90.96,1423895,90.96,1607,98.83,16,0.98,0,0,0,0,0,0,15,0,0,0,3,0.18,0,0,1219,74.97,388,23.86,0,0,0,0,0,0,0,0,0,0,0,0,1245,76.57,0,0,1247,76.69,413,25.4,334,20.54,332,20.42,1275,78.41,632,38.87,975,59.96,298,18.33,1309,80.5,0,0,0,0,0,0,0,0,50,3.08,448,27.55,432,26.57,0,0,0,0,839,0,960,346,0,0,1581,97.23,284,0,0,0,0,0
2829484368,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Desulfovibrionaceae bacterium DeMMO6_75,Argonne National Laboratory,2829484368,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,unclassified,unclassified,,1533545,1710,359,0,0,976871,0.64,1338367,87.27,1338367,87.27,1685,98.54,21,1.23,0,0,0,0,0,0,19,0,0,0,4,0.23,0,0,1291,75.5,394,23.04,0,0,0,0,0,0,0,0,0,0,0,0,1316,76.96,0,0,1299,75.96,449,26.26,268,15.67,369,21.58,1316,76.96,655,38.3,1030,60.23,223,13.04,1462,85.5,0,0,0,0,0,0,0,0,106,6.2,437,25.56,99,5.79,0,0,0,0,873,0,988,356,0,0,1591,93.04,406,0,0,0,0,0
2830614393,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Babeliales bacterium Service_water_41,Argonne National Laboratory,2830614393,unclassified,Candidatus Babeliae,Candidatus Babeliales,unclassified,unclassified,unclassified,,737866,837,128,0,0,317848,0.43,684531,92.77,684531,92.77,813,97.13,24,2.87,0,0,0,0,0,0,23,0,0,0,0,0,0,0,498,59.5,315,37.63,0,0,0,0,0,0,0,0,0,0,0,0,503,60.1,0,0,482,57.59,206,24.61,125,14.93,176,21.03,637,76.11,274,32.74,539,64.4,106,12.66,707,84.47,0,0,0,0,0,0,0,0,111,13.26,223,26.64,11,1.31,0,0,0,0,411,0,511,202,0,0,833,99.52,139,0,0,0,0,0
2829456583,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Pacebacteria bacterium DeMMO6_41,Argonne National Laboratory,2829456583,Candidatus Pacebacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,686396,807,7,0,0,257877,0.38,619135,90.2,619135,90.2,755,93.56,51,6.32,2,0,1,0,1,0,48,1,0,0,1,0.12,0,0,496,61.46,259,32.09,0,0,0,0,0,0,0,0,0,0,0,0,502,62.21,0,0,483,59.85,238,29.49,137,16.98,162,20.07,593,73.48,289,35.81,466,57.74,121,14.99,634,78.56,0,0,0,0,0,0,0,0,18,2.23,282,34.94,504,62.45,0,0,0,0,445,0,539,218,0,0,801,99.26,35,0,0,0,0,0
2829188662,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Ignavibacteriaceae bacterium DeMMO4_5,Argonne National Laboratory,2829188662,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,unclassified,unclassified,,4582124,4262,415,0,0,1566333,0.34,4183346,91.3,4183346,91.3,4199,98.52,61,1.43,4,0,1,0,3,0,53,4,0,0,2,0.05,0,0,2826,66.31,1373,32.21,0,0,0,0,0,0,0,0,0,0,0,0,2878,67.53,0,0,3004,70.48,1249,29.31,789,18.51,835,19.59,3364,78.93,1385,32.5,2814,66.03,678,15.91,3521,82.61,0,0,0,0,0,0,0,0,300,7.04,1051,24.66,1546,36.27,0,0,0,0,1530,0,1842,797,0,0,4159,97.58,571,0,0,0,0,0
2829242972,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Rhodocyclaceae bacterium DeMMO4_38,Argonne National Laboratory,2829242972,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,unclassified,unclassified,,2674791,3136,428,0,0,1653602,0.62,2436490,91.09,2436490,91.09,3080,98.21,50,1.59,0,0,0,0,0,0,47,0,0,0,6,0.19,0,0,2088,66.58,992,31.63,0,0,0,0,0,0,0,0,0,0,0,0,2050,65.37,0,0,2112,67.35,719,22.93,455,14.51,563,17.95,2517,80.26,1004,32.02,2076,66.2,389,12.4,2691,85.81,0,0,0,0,0,0,0,0,257,8.2,642,20.47,2009,64.06,0,0,0,0,1167,0,1373,515,0,0,3078,98.15,545,0,0,0,0,0
2828999841,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Falkowbacteria bacterium DeMMO2_48,Argonne National Laboratory,2828999841,Candidatus Falkowbacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,592952,642,35,0,0,296086,0.5,540090,91.08,540090,91.08,599,93.3,43,6.7,3,1,1,0,1,0,38,2,0,0,0,0,0,0,420,65.42,179,27.88,0,0,0,0,0,0,0,0,0,0,0,0,432,67.29,0,0,424,66.04,186,28.97,117,18.22,134,20.87,465,72.43,235,36.6,364,56.7,102,15.89,497,77.41,0,0,0,0,0,0,0,0,24,3.74,188,29.28,469,73.05,0,0,0,0,363,0,444,180,0,0,634,98.75,56,0,0,0,0,0
2829152934,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Microgenomates bacterium DeMMO3_54,Argonne National Laboratory,2829152934,Candidatus Microgenomates,unclassified,unclassified,unclassified,unclassified,unclassified,,733255,902,84,0,0,332229,0.45,679423,92.66,679423,92.66,859,95.23,43,4.77,4,2,1,0,1,0,38,1,0,0,0,0,0,0,563,62.42,296,32.82,0,0,0,0,0,0,0,0,0,0,0,0,576,63.86,0,0,560,62.08,207,22.95,121,13.41,162,17.96,697,77.27,268,29.71,591,65.52,110,12.2,749,83.04,0,0,0,0,0,0,0,0,13,1.44,267,29.6,587,65.08,0,0,0,0,454,0,542,197,0,0,893,99,94,0,0,0,0,0
2828986005,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Omnitrophica bacterium DeMMO2_40,Argonne National Laboratory,2828986005,Candidatus Omnitrophica,unclassified,unclassified,unclassified,unclassified,unclassified,,769691,842,96,0,0,393699,0.51,733720,95.33,733720,95.33,810,96.2,30,3.56,1,0,1,0,0,0,28,1,0,0,2,0.24,0,0,710,84.32,100,11.88,0,0,0,0,0,0,0,0,0,0,0,0,725,86.1,0,0,717,85.15,394,46.79,280,33.25,320,38,490,58.19,447,53.09,363,43.11,263,31.24,547,64.96,0,0,0,0,0,0,0,0,36,4.28,182,21.62,719,85.39,0,0,0,0,636,0,762,371,0,0,840,99.76,100,0,0,0,0,0
2829222322,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Pacebacteria bacterium DeMMO4_21,Argonne National Laboratory,2829222322,Candidatus Pacebacteria,unclassified,unclassified,unclassified,unclassified,unclassified,,581752,704,112,0,0,227768,0.39,539249,92.69,539249,92.69,671,95.31,31,4.4,4,1,2,0,1,0,26,1,0,0,2,0.28,0,0,520,73.86,151,21.45,0,0,0,0,0,0,0,0,0,0,0,0,530,75.28,0,0,504,71.59,244,34.66,149,21.16,190,26.99,481,68.32,279,39.63,392,55.68,138,19.6,533,75.71,0,0,0,0,0,0,0,0,6,0.85,158,22.44,555,78.84,0,0,0,0,461,0,565,241,0,0,693,98.44,119,0,0,0,0,0
2829517543,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Microgenomates bacterium DeMMO6_59,Argonne National Laboratory,2829517543,Candidatus Microgenomates,unclassified,unclassified,unclassified,unclassified,unclassified,,854577,951,60,0,0,337765,0.4,781482,91.45,781482,91.45,897,94.32,54,5.68,4,1,1,0,2,0,47,3,0,0,0,0,0,0,559,58.78,338,35.54,0,0,0,0,0,0,0,0,0,0,0,0,573,60.25,0,0,553,58.15,219,23.03,139,14.62,166,17.46,731,76.87,277,29.13,620,65.19,125,13.14,772,81.18,0,0,0,0,0,0,0,0,10,1.05,321,33.75,614,64.56,0,0,0,0,450,0,547,204,0,0,938,98.63,90,0,0,0,0,0
2829064950,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Nitrospirae bacterium DeMMO3_8,Argonne National Laboratory,2829064950,Nitrospirae,unclassified,unclassified,unclassified,unclassified,unclassified,,3989724,3926,135,0,0,2322534,0.58,3489944,87.47,3489944,87.47,3855,98.19,55,1.4,1,0,1,0,0,0,47,7,0,0,16,0.41,0,0,2825,71.96,1030,26.24,0,0,0,0,0,0,0,0,0,0,0,0,2896,73.76,0,0,2960,75.39,1152,29.34,787,20.05,881,22.44,2974,75.75,1510,38.46,2345,59.73,692,17.63,3163,80.57,0,0,0,0,0,0,0,0,404,10.29,1164,29.65,2557,65.13,0,0,0,0,1632,0,1860,851,0,0,3843,97.89,431,0,0,0,0,0
2830503553,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Thioalkalivibrio sp. DeMMO5_35,Argonne National Laboratory,2830503553,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,unclassified,,2171968,2583,549,0,0,1403142,0.65,1934186,89.05,1934186,89.05,2550,98.72,30,1.16,0,0,0,0,0,0,29,0,0,0,3,0.12,0,0,1884,72.94,666,25.78,0,0,0,0,0,0,0,0,0,0,0,0,1903,73.67,0,0,1917,74.22,628,24.31,386,14.94,488,18.89,2062,79.83,895,34.65,1655,64.07,312,12.08,2238,86.64,0,0,0,0,0,0,0,0,192,7.43,521,20.17,1031,39.91,0,0,0,0,1139,0,1362,493,0,0,2480,96.01,597,0,0,0,0,0
2828924667,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Phycisphaerae bacterium DeMMO2_9,Argonne National Laboratory,2828924667,Planctomycetes,Phycisphaerae,unclassified,unclassified,unclassified,unclassified,,4275092,3903,531,0,0,2788055,0.65,3708007,86.74,3708007,86.74,3847,98.57,54,1.38,3,1,1,0,1,0,41,10,0,0,2,0.05,0,0,2281,58.44,1566,40.12,0,0,0,0,0,0,0,0,0,0,0,0,2302,58.98,0,0,2396,61.39,870,22.29,590,15.12,624,15.99,3223,82.58,1051,26.93,2796,71.64,522,13.37,3325,85.19,0,0,0,0,0,0,0,0,404,10.35,935,23.96,2505,64.18,0,0,0,0,1354,0,1595,660,0,0,3680,94.29,760,0,0,0,0,0
2830563887,Bacteria,Permanent Draft,DeMMO Terrestrial Subsurface Metagenomes,Thiotrichales bacterium Service_water_17,Argonne National Laboratory,2830563887,Proteobacteria,Gammaproteobacteria,Thiotrichales,unclassified,unclassified,unclassified,,2162938,2068,117,0,0,823816,0.38,1999969,92.47,1999969,92.47,2020,97.68,47,2.27,1,1,0,0,0,0,39,7,0,0,1,0.05,0,0,1385,66.97,635,30.71,0,0,0,0,0,0,0,0,0,0,0,0,1419,68.62,0,0,1434,69.34,668,32.3,456,22.05,514,24.85,1506,72.82,938,45.36,1082,52.32,386,18.67,1634,79.01,0,0,0,0,0,0,0,0,130,6.29,479,23.16,1272,61.51,0,0,0,0,1048,0,1294,605,0,0,2052,99.23,156,0,0,0,0,0
